message,signature,duration
1509,4583,77872000
2972,3263,80898000
3949,8775,88800000
2821,8039,71340000
7932,5357,55257000
6690,8298,90276000
4209,1775,83845000
456,6461,74344000
6914,5159,77319000
2070,6840,91954000
7817,1636,100421000
5285,9182,88754000
1577,3929,60613000
7436,9165,56044000
7019,6728,74336000
569,6265,62671000
3829,6324,67140000
4896,9913,77249000
8419,2197,75882000
5835,6128,84056000
5393,9395,78136000
6560,4620,66851000
4983,7505,78517000
2098,934,84339000
8219,8612,71808000
9539,9265,74937000
4845,4358,67737000
6606,8319,72294000
1954,7120,64623000
5250,4648,55994000
4364,3200,91299000
1032,8598,79154000
3137,5094,76734000
5294,5372,62434000
5910,5136,87751000
565,4156,82347000
3985,5032,82044000
1427,1306,88679000
8094,2498,75567000
3545,2034,73076000
8869,9282,58918000
5942,4414,67936000
6048,6228,82614000
766,4000,78050000
9392,2119,78413000
4094,6048,86813000
505,4593,67972000
5911,8348,71301000
4063,8698,89436000
9464,7111,88993000
3517,3638,78282000
7125,2719,91331000
8285,498,71788000
1380,2694,97830000
9793,3113,66041000
4327,9477,86140000
8068,8454,81267000
6941,8657,63183000
7205,6032,73354000
912,2439,89799000
1535,5417,57750000
475,3806,93424000
5852,4473,76199000
3316,2161,86691000
9619,4640,103660000
8347,1268,63893000
1704,2940,78143000
9827,4226,77723000
405,3410,59831000
1199,5952,61136000
6838,9481,69400000
9675,8972,74736000
8007,1064,72524000
6009,4552,62226000
4452,7686,87767000
838,8113,102818000
4388,87,90331000
2274,7542,59180000
816,595,59463000
3169,1638,76174000
5638,9304,71599000
9474,7264,68887000
1574,7059,61388000
6466,6837,73943000
4106,1466,65090000
2796,9200,88987000
8908,3023,70375000
511,2543,99998000
5446,815,92586000
5983,5628,89080000
1186,6865,88319000
1845,2200,72011000
3003,5247,55420000
6515,4252,78811000
149,9728,79389000
6663,5959,80788000
1618,7859,61283000
1096,1008,81183000
1029,6179,67003000
9546,6027,79233000
642,8868,66964000
1272,3039,100563000
2832,8776,67871000
4481,9455,82199000
5316,7617,78534000
7792,6025,100696000
5980,1629,73985000
5517,4858,79111000
3563,9679,78424000
8070,9940,84135000
3409,4986,58087000
7171,1353,76872000
6166,127,85688000
1591,2827,72561000
995,6160,71840000
5454,2015,104789000
3193,206,75423000
4131,1248,75526000
536,7353,83793000
4512,8860,57983000
7695,3018,77691000
8584,4243,74875000
8506,3631,88957000
1586,3415,87457000
5263,8488,98522000
6718,4802,82245000
7740,548,93429000
5922,3111,79838000
6111,3201,86156000
2890,4719,85707000
9023,4722,83074000
2861,5601,79803000
452,726,69534000
8185,6361,64439000
4952,6409,69256000
5952,1781,80227000
751,9651,83997000
7609,4729,68440000
771,963,75247000
8072,8659,67480000
9763,2502,74112000
3210,9308,54948000
330,2924,69375000
3137,5094,82018000
311,4787,73850000
6449,6175,79653000
6147,8087,88768000
3381,6654,73311000
131,6034,72894000
5613,639,80051000
5246,7942,84346000
1588,7699,68331000
8890,7740,65348000
2567,8217,70417000
7192,7993,96982000
5065,4779,96321000
6592,5150,72775000
130,1408,74750000
7221,9385,72458000
6640,3786,87371000
1045,8170,70230000
8653,5563,95671000
3712,8169,73224000
2369,1030,76407000
1888,9381,67840000
3490,5463,83146000
6978,2237,60784000
3488,4762,87623000
9095,8061,73292000
1661,8043,81814000
9710,6961,76915000
7390,7593,79932000
9775,4387,99421000
8551,2830,73560000
3220,8000,82061000
950,1712,70905000
7318,3856,78653000
9015,394,78826000
3934,7105,87348000
4272,4550,76812000
7604,4491,80590000
8118,3340,77184000
8988,6352,79468000
8698,4063,84945000
9636,1602,96485000
4851,7664,84715000
2933,6198,69869000
2154,4981,84547000
9618,8844,71169000
7157,2302,87015000
6606,8319,72521000
9662,1135,77692000
8027,7221,79699000
6340,6340,76793000
3724,2260,86064000
7047,77,77563000
885,8237,71922000
7198,519,78787000
9452,3080,74463000
8025,5702,77770000
921,2594,59990000
7778,6041,92568000
9969,3223,80323000
9920,118,63229000
4834,1762,65245000
3079,1018,77425000
3147,3662,84578000
7695,3018,77957000
3149,2397,76358000
9312,4947,85801000
63,4733,68755000
5526,6746,85325000
9412,4312,77845000
3678,1370,87064000
755,6085,78914000
8421,2301,60231000
1259,4493,94558000
9411,2685,76290000
5708,5124,71307000
3250,2838,75729000
8350,1637,79930000
8841,2949,70620000
5166,9264,62162000
3929,3226,65142000
379,877,73962000
7312,5973,79685000
2092,5268,79021000
7619,6399,60176000
7594,5193,73212000
114,5059,101772000
3682,7284,60981000
3959,6472,77482000
4242,2016,61772000
1395,56,61366000
7198,519,75274000
6777,9951,60593000
2257,6423,73665000
7506,2772,80071000
3542,3816,70859000
4997,6144,75429000
5107,5897,84393000
4836,58,66549000
5152,8083,67336000
7169,6988,86930000
6860,3280,76952000
6324,531,78850000
4720,4800,78107000
2792,2690,73460000
5455,3676,78763000
7764,1737,69743000
1295,3221,74442000
1402,6793,89797000
2060,6489,84968000
9218,2081,67259000
9800,1887,83536000
7627,3650,62047000
4480,124,94481000
3591,745,82279000
3072,474,71230000
3886,867,67678000
1022,5848,74331000
7762,7438,105951000
1030,2369,81158000
9164,116,80710000
9457,3855,62941000
6886,7177,50604000
2881,4133,59476000
9053,2048,69591000
2182,8608,77677000
5681,612,66873000
6079,9010,81206000
4022,457,77668000
4429,2472,74327000
1998,9492,69528000
9400,7279,72547000
3668,6278,58448000
4832,5599,78826000
4134,2757,72780000
9027,3583,66725000
1639,3127,80852000
2805,6705,75793000
5910,5136,95611000
5890,7063,92368000
279,7962,88757000
9447,1387,85630000
8262,5738,79932000
4699,2692,75306000
60,5279,72328000
5376,7723,82075000
9700,7663,88111000
650,7431,80287000
4727,4829,67414000
8741,6822,50897000
9420,4785,84620000
7713,2167,62844000
1262,6209,97055000
9482,7706,67936000
5723,8051,64463000
6483,4963,70234000
3522,5972,89405000
9410,4657,69293000
5074,3159,72601000
4649,8628,81052000
4177,3971,72750000
2599,2585,74888000
828,6624,73230000
2090,3780,55986000
2298,5474,71901000
1104,6846,60389000
5062,9921,61574000
7835,5551,54175000
3441,3608,76174000
4722,6598,79960000
7773,2756,72473000
4270,8699,77689000
8416,4666,59946000
4566,4952,67728000
8372,55,67097000
2833,9249,81597000
4368,2372,76977000
2784,1223,72569000
1775,3821,77777000
5184,2789,56312000
3532,7385,55153000
2444,5090,72769000
926,3295,88645000
3908,5581,65255000
2185,1824,57593000
4275,7086,72636000
5908,9704,70944000
874,7761,79629000
1880,5488,80110000
3583,9609,76808000
1869,9818,77445000
4406,5395,58758000
3523,9310,65370000
1254,5912,74035000
1414,9931,84763000
6453,5510,74449000
2363,3624,70429000
662,8521,69436000
1048,3543,80350000
6913,8751,69482000
7450,9072,61233000
2435,1626,59386000
9260,6859,77800000
2641,9969,79369000
759,6290,60984000
4848,710,72275000
5295,6389,59787000
2129,8335,68138000
4240,8484,63595000
4640,7873,66328000
3755,3343,78336000
622,1371,65780000
2181,2101,66762000
9012,8055,70764000
6566,2855,81786000
6037,8235,84771000
9161,946,89779000
2054,6611,63424000
1150,7042,80275000
2414,4721,92057000
2926,1342,61686000
4394,4306,65665000
5665,6901,73273000
161,532,60694000
9893,5916,82779000
3446,8905,65235000
7451,7539,80275000
5561,205,79816000
3351,6205,75256000
7869,9595,62698000
4055,7423,68382000
9297,1923,86343000
1542,3515,85674000
8548,1544,92869000
401,4211,81075000
2529,5825,63638000
3380,662,79955000
9263,9384,73421000
9372,720,85093000
4944,2575,86814000
4757,2222,80523000
1559,2139,89466000
2604,8810,61416000
7038,3613,67772000
247,1355,55635000
2147,3920,91596000
5739,5610,73453000
7158,742,59352000
9246,6788,52321000
7768,6875,71983000
4088,912,99112000
636,8075,79762000
7414,8603,69173000
5045,7470,74203000
2902,7869,78925000
5747,4904,65836000
2822,3003,76598000
8202,8851,69588000
9436,2055,89578000
5835,6128,81894000
4142,3163,59705000
4677,2063,69796000
8112,7142,78126000
2027,9529,73112000
6804,4307,62961000
520,6534,75833000
2502,4913,79781000
7316,9566,69034000
9158,9616,74631000
325,7101,78456000
5822,1424,72196000
4364,3200,90501000
4954,1072,68823000
792,1633,73020000
2692,9452,67396000
3439,3301,88984000
8160,8819,75133000
4199,7715,90660000
6463,1516,92750000
2472,4429,96232000
4476,3240,56967000
5093,4681,86405000
7934,4622,69097000
4153,7054,64276000
7252,8449,69681000
5521,3795,84460000
5245,3788,65737000
2432,3497,69508000
1074,5534,67487000
1792,5063,55679000
6967,8424,54559000
6731,7983,77880000
7976,8223,81970000
971,2135,76614000
8160,8819,74996000
6024,7349,64512000
5915,2650,79463000
7568,842,70940000
7609,4729,64937000
1486,7079,74237000
4301,5288,68179000
7317,2298,93660000
7792,6025,99110000
6170,8507,56827000
3703,985,77779000
7442,7548,85093000
6005,7958,73868000
8461,754,80609000
8765,1587,74660000
6268,7898,87430000
2984,4957,65441000
7450,9072,69226000
6847,1151,58008000
9210,8626,64040000
4840,411,77985000
2460,8862,66535000
6612,3088,86271000
9598,8917,77107000
4758,5148,81816000
5307,6059,93156000
6765,8293,100226000
4630,367,63815000
3384,8310,57573000
7662,9893,72755000
6082,6946,77344000
2985,2835,79095000
1859,663,87549000
1335,689,80642000
8422,8230,71871000
9545,3700,68014000
2469,6502,61934000
6325,8861,56339000
3655,6113,79052000
5641,5449,69665000
5673,2392,49993000
2029,5638,66435000
7675,3775,72976000
408,1101,62366000
7686,9593,72648000
6724,4072,75261000
8098,7533,67925000
2572,7017,65780000
2853,3990,66887000
9445,6050,56624000
4409,8345,66877000
9253,9438,71318000
4813,3339,72548000
8846,725,62374000
5246,7942,72450000
4539,7920,80629000
7129,1721,88407000
413,825,63852000
4273,7864,63104000
8012,2605,81830000
5637,8180,79680000
6983,5625,68783000
7921,3151,65967000
4734,3058,48889000
4095,4876,69060000
778,5207,86930000
7631,7070,71999000
5096,3520,82405000
1363,4954,65630000
5136,1157,68496000
5491,2590,73348000
8158,3954,68999000
6119,4741,76753000
832,6924,62727000
4834,1762,56870000
1809,1047,72730000
4865,8456,74608000
2649,8494,73649000
2903,5621,75477000
2832,8776,70486000
1837,7378,92358000
5128,5489,63828000
1940,7275,77605000
1403,9284,75687000
4624,8331,76657000
4668,5715,78817000
8538,1327,85909000
5932,7001,78452000
2876,5024,56750000
934,1225,94371000
60,5279,74484000
1594,9185,84237000
5441,8920,55514000
344,7951,66267000
8226,5483,83486000
7171,1353,69328000
3906,7393,71309000
8227,9673,65732000
401,4211,75747000
5271,5191,86427000
9667,8001,58115000
5817,2284,93107000
4108,3609,70411000
1086,6545,98692000
4894,5629,79887000
5571,8409,71357000
7056,6159,87644000
2569,5787,64934000
2337,1839,70459000
3152,4825,79718000
9350,6528,70446000
7585,7806,74107000
7287,5327,82443000
3830,1810,63556000
5296,180,91485000
5740,6223,73993000
2031,9318,77941000
8009,8275,73877000
7322,3362,55591000
3428,8295,64701000
2363,3624,51138000
7011,2152,77341000
4900,1779,73205000
3118,4695,68373000
348,8329,83628000
3954,1756,71293000
9984,6397,68366000
3608,2665,90759000
3579,4194,73109000
6896,2324,75186000
1602,9636,80523000
6443,5104,71353000
9349,1123,64642000
5725,4043,74837000
2057,5369,62267000
8675,5111,72606000
1459,7557,68932000
7008,3740,52351000
6450,4340,59885000
2141,1266,91138000
8281,7020,80275000
1229,6294,62947000
4253,6870,76064000
9336,4613,70797000
518,6064,71277000
7399,7584,62455000
1870,406,66480000
4020,8124,74584000
3984,9220,80254000
2906,5635,66710000
2926,1342,61558000
7698,8377,80465000
7457,3209,77120000
7250,9069,66721000
9588,6967,71438000
8733,6931,66604000
8933,7562,55495000
2628,7174,61134000
3088,2732,78946000
7023,4282,100353000
7515,5839,97009000
7175,9559,56500000
1631,1816,63937000
8147,969,66029000
633,5801,54919000
6244,3722,60979000
75,4678,82948000
92,1739,88940000
8956,7577,70229000
6149,7595,77850000
217,6295,91052000
2379,660,71510000
2531,2809,79826000
1989,3517,66295000
1720,76,75472000
3831,7929,62780000
2925,8359,64773000
6024,7349,61771000
6759,9799,80682000
5047,7416,84158000
9007,252,96033000
3795,3096,69881000
4424,3560,62749000
3041,7295,75694000
3662,3147,67172000
9450,3164,96270000
5858,7304,87930000
4407,8991,92246000
9214,9214,60313000
7566,7566,86050000
5553,1994,64825000
2912,163,79066000
9093,1600,67338000
3683,344,76297000
4572,2271,81526000
1262,6209,99967000
4712,1104,77287000
1331,1728,93365000
5674,169,97910000
4681,5093,83020000
5325,7492,75706000
7755,381,69178000
2711,4067,86214000
2937,891,71078000
2481,7894,89615000
7175,9559,56172000
4483,7398,71406000
9489,9588,75930000
4524,9762,85732000
6006,4959,58360000
645,6867,74468000
6123,9110,98623000
1754,8330,66818000
4076,7341,86085000
6302,9947,77708000
6372,333,82447000
159,159,53172000
2113,3466,70879000
3502,7931,78925000
7053,5477,73471000
7143,3554,87901000
9211,8933,81166000
1088,5167,62024000
2523,3008,77256000
7457,3209,71863000
3355,7650,77132000
8629,9515,79359000
7502,4803,66662000
5301,1726,77430000
8953,9350,68058000
8063,3969,74278000
994,5098,59532000
2685,8538,61589000
4379,6247,69247000
9359,4041,68617000
1925,3281,78380000
575,1159,76548000
1565,719,82652000
263,9842,69627000
4668,5715,72504000
6171,3436,91950000
3610,1384,86175000
8316,755,83853000
5447,8553,63190000
7297,6186,59846000
1457,5595,81507000
4339,9485,81194000
8059,2025,78735000
7052,1417,61568000
8811,6030,72877000
1888,9381,67098000
2232,5142,59616000
7758,1389,66722000
4283,4867,60342000
1934,4468,84248000
4871,5943,69262000
6325,8861,61514000
2657,6140,59899000
6966,2980,73815000
4888,9729,82628000
7182,5811,85411000
8217,142,80255000
1270,9793,67032000
8337,2903,77090000
4354,1811,68677000
2706,1090,75263000
8494,9245,72944000
7648,5900,94461000
4229,1732,76578000
8143,187,82229000
1593,9760,79920000
553,4230,73502000
7564,807,61862000
7300,4317,58713000
9537,8340,63810000
8657,5195,80828000
868,5328,72502000
1252,3496,75081000
6868,3349,80519000
8790,5376,78065000
7467,3523,64402000
9142,8687,93733000
5900,5514,78569000
8175,1861,80238000
3095,7667,66875000
2607,1560,65943000
3638,1286,78726000
6997,2174,63072000
1620,3648,87768000
6261,4459,78277000
8550,7314,88972000
2168,1281,72831000
1873,6651,68906000
269,5454,72194000
2947,9368,78720000
2318,7395,89466000
7932,5357,54040000
5659,8877,62395000
7169,6988,74441000
954,7485,61757000
5883,6382,73336000
1811,1056,77886000
8286,6947,55982000
755,6085,68851000
5348,6054,76009000
2780,823,63545000
4602,7057,73617000
401,4211,73098000
4580,5846,67350000
6477,313,61826000
6487,5925,75392000
5325,7492,80256000
757,1700,61032000
6463,1516,88621000
1596,9703,71802000
778,5207,90853000
5658,11,70150000
9386,8352,85461000
9811,3531,81168000
550,1153,73938000
4454,2437,55894000
9564,8619,97907000
5015,7916,107004000
8796,3106,60556000
8635,8408,69368000
6434,593,83783000
1005,35,52785000
6022,8524,72221000
4144,6190,68012000
1720,76,70764000
9359,4041,66796000
5363,6066,73699000
6202,588,66492000
4797,1264,76954000
1716,7705,66111000
9943,25,97555000
1338,4428,79588000
5906,5788,66373000
1567,2442,72820000
8458,7515,62438000
4778,7421,68699000
4417,416,67793000
4318,7599,93820000
5494,741,74668000
6509,4633,72780000
9042,6622,73447000
7767,6698,79741000
5571,8409,76407000
9895,195,85682000
6108,7134,65920000
2080,6281,87070000
3610,1384,90866000
7579,6927,84659000
2427,9184,91063000
839,7449,92666000
1722,8288,80244000
1771,5869,72374000
9757,2412,61763000
1870,406,61376000
2298,5474,73059000
4645,2102,72703000
9260,6859,66184000
8352,6864,84939000
7245,3728,90741000
4564,3208,51914000
9542,4304,72793000
1212,4728,75926000
2605,3162,73455000
1216,7109,64642000
4994,3847,82828000
3529,1511,53950000
4388,87,83090000
7337,4233,70643000
5867,1616,69097000
8635,8408,74037000
2867,7687,73772000
7057,9646,69781000
5639,6151,75160000
6602,9209,70846000
1308,9861,79416000
8692,6082,84308000
2545,7653,76517000
4717,3359,67893000
1281,5854,65460000
8897,6578,87759000
4745,2049,60919000
2401,3826,66226000
2851,9632,67220000
3391,7187,83445000
8507,7722,71183000
5218,3070,64127000
2626,6407,74465000
3432,153,61924000
9333,8853,101474000
9689,4624,80605000
2752,9833,87041000
5057,3338,80488000
7582,8132,66775000
4809,4208,70573000
2543,2354,73141000
4190,1598,73191000
5794,2501,58317000
3549,9008,100967000
1779,6549,71455000
6589,9695,73183000
5500,9080,69815000
5851,6594,75818000
9484,1671,75608000
1210,795,75361000
8474,1296,94951000
7016,5249,80544000
3595,576,68269000
7359,1900,70827000
1665,9102,76903000
6340,6340,81254000
1516,8597,95582000
5630,1834,80518000
9665,5009,73676000
1786,1565,79401000
4227,1783,72919000
2499,7382,86424000
4772,7321,60457000
958,1366,57081000
8957,4706,64825000
9939,845,87459000
3884,6005,81386000
2319,3981,74159000
5509,5495,72798000
2483,2896,103753000
2462,8301,82700000
4957,2790,85438000
4373,7360,87154000
4675,2374,74706000
1413,9730,66452000
6431,9253,68518000
1678,6149,62400000
7256,1797,67738000
7826,5822,79022000
4418,5138,87022000
679,5044,76754000
8930,5329,83137000
8681,2012,83215000
7179,3784,86039000
9245,7039,91126000
6798,9785,84376000
8480,4231,59955000
5746,6004,69457000
9909,7971,67854000
5086,6372,74404000
6272,2666,57652000
367,944,79584000
9955,3553,68758000
7955,4851,88552000
2219,9223,79600000
9555,2256,80470000
2969,165,78906000
8990,7471,77823000
1521,196,76010000
6220,1447,70629000
795,3344,82312000
2471,7003,78404000
1988,5795,76740000
5879,5791,71288000
5199,2799,86354000
7603,250,88679000
2390,3748,61928000
755,6085,68843000
4935,7865,66857000
7036,8564,67243000
5726,2469,80970000
9182,6934,71454000
9356,2331,76295000
2245,9642,74595000
5615,3363,69071000
6648,6236,89089000
3207,285,56518000
9301,7340,52344000
1499,9121,79373000
1189,1601,80271000
9073,2744,86589000
8400,7164,92446000
8058,8250,69480000
3526,3512,69412000
7313,2163,65474000
6460,2314,72313000
5548,3732,86193000
7371,9699,90595000
6146,9056,82464000
5046,9475,101632000
7194,6289,62678000
650,7431,78113000
7624,3963,95230000
5702,9189,83763000
7934,4622,70945000
5746,6004,71988000
2308,1033,87185000
6928,4910,80727000
7885,8297,80596000
39,3797,69266000
9214,9214,64728000
8697,4412,77921000
946,6445,70646000
8659,7199,78596000
9334,9387,91030000
2768,8952,75112000
7009,3444,87311000
9692,9518,87717000
4419,1091,98916000
6518,4896,76562000
1223,2978,92982000
9379,9354,77090000
4649,8628,93897000
9977,3938,79749000
409,8562,94130000
6568,9260,81934000
1955,1084,82709000
4476,3240,62646000
4113,5058,74879000
9108,5843,74231000
9962,1902,88769000
9049,9752,92167000
7979,7906,80612000
3401,770,54265000
2734,7884,66271000
7548,5308,85618000
1901,665,64088000
5706,1149,61609000
1246,7355,81450000
3510,3422,87497000
9584,148,81974000
9820,9496,79262000
3941,3262,78616000
4089,7389,67609000
7651,7574,77211000
6535,6535,57530000
8776,4675,83666000
8408,5143,66482000
2973,2599,81026000
8665,6704,96809000
8693,8771,75542000
9018,6649,95433000
7017,2378,70992000
1550,3135,93138000
2516,3886,81644000
427,1372,80389000
8373,2132,73708000
5717,5438,80902000
4913,8419,89702000
8684,6092,94674000
2164,928,85387000
4111,8689,97846000
4130,8282,91050000
819,5311,79125000
2968,5709,82298000
9767,3049,61622000
7385,9449,74994000
9350,6528,77315000
9376,1017,76273000
6428,312,65474000
7569,6834,76007000
7914,8717,76292000
42,4432,76581000
7768,6875,77690000
1674,7033,88522000
5889,3440,76641000
4383,9533,80356000
72,6256,64970000
8944,1198,52995000
3315,2634,67485000
5753,4808,66464000
6701,8427,79136000
2167,341,85668000
5464,6122,76942000
8651,3810,86705000
9563,1345,77386000
1710,2971,52820000
3281,276,68654000
1170,6202,65605000
2931,4682,69348000
3162,8522,77995000
4526,3830,69163000
3822,6707,72181000
4124,8375,76700000
8390,8802,81235000
1319,6388,76079000
3903,6683,84550000
7739,3272,90582000
8931,2915,74420000
507,8320,71125000
4383,9533,69871000
175,1312,83046000
148,3279,63475000
3040,8101,63979000
6959,8875,89352000
2910,7857,73278000
4460,3426,78580000
6659,7158,64006000
9884,9238,66363000
7700,5391,57443000
579,5679,64160000
533,8899,66088000
7767,6698,76948000
8635,8408,69981000
8910,9661,84518000
167,2795,76390000
8706,9355,83701000
791,9426,77772000
5967,3719,70609000
9164,116,82169000
7301,1961,75880000
1587,7213,68383000
9178,2175,90045000
9168,7211,86543000
511,2543,90261000
6999,7680,63541000
5418,7915,84641000
7253,798,54899000
6671,7200,102463000
4557,1098,92684000
8185,6361,62024000
7671,9494,73608000
9113,1254,56548000
2989,5405,75546000
3720,408,67944000
3453,3381,69390000
6739,2444,75438000
4846,9418,100511000
3616,115,78250000
3208,6213,63957000
7934,4622,67806000
5200,7246,60136000
7395,475,73358000
1384,7296,76289000
2942,9905,85995000
2588,1554,79736000
2658,208,111229000
7273,613,77459000
804,7521,80919000
6440,2454,83105000
8496,860,84096000
5905,8,71406000
1816,8130,66749000
6836,213,79833000
9434,4220,64121000
446,6291,87167000
9971,9375,77905000
100,8871,75400000
2690,8030,88811000
3321,8720,80654000
8754,9269,91003000
5382,2295,72762000
7978,8493,90385000
2715,7953,68615000
5855,2169,64052000
6656,5473,70880000
4473,1002,76192000
9129,5658,64010000
3498,7075,66310000
8031,7532,71898000
5819,6304,89772000
711,2533,83901000
5863,1625,81004000
707,3835,83606000
8736,2516,99384000
8534,4396,77235000
5335,3977,80496000
7854,441,72070000
1783,2384,70541000
9185,8384,67828000
3930,5659,87216000
8042,1362,87518000
6786,1755,68612000
2270,9714,81623000
2213,3950,72294000
1684,8086,84807000
9820,9496,78003000
4144,6190,69759000
3561,1985,91516000
9104,2580,89093000
2297,1263,90963000
4328,3242,79839000
8157,3294,67883000
8197,1674,61577000
8705,1406,55266000
4577,7399,107318000
5052,4062,81001000
2038,7858,84501000
5583,6426,66600000
5208,8772,77126000
3515,1348,78616000
5285,9182,90075000
8198,615,91309000
3131,6711,86605000
4203,5152,72787000
2606,542,79109000
2186,9437,72558000
8254,6980,67223000
9848,3085,70109000
5347,4260,60705000
6676,7357,82154000
2253,1433,78825000
2691,5674,95712000
6989,3984,79407000
6531,6801,58217000
3734,9093,58528000
665,1901,68319000
8192,6308,87776000
2394,8926,90609000
7251,5475,74909000
4858,2510,78441000
6990,9500,67537000
7101,5272,83985000
8079,6163,68937000
5905,8,67868000
8830,8386,63068000
4818,2511,79454000
6403,1068,77482000
8057,5523,79608000
1776,1510,75684000
3955,119,101759000
5160,3441,83753000
8951,988,80072000
5595,9217,70731000
7103,3470,62922000
2531,2809,79793000
2768,8952,78334000
1965,7130,85634000
3097,92,70713000
335,2913,81260000
1169,4275,67872000
1739,4845,78425000
3605,6386,78135000
6163,1095,82672000
6990,9500,72093000
9983,2243,95699000
7925,4036,73452000
4504,455,67861000
4999,5072,83232000
4165,2043,82561000
7,3594,89214000
6710,9715,68860000
5214,2177,78612000
7904,549,72361000
7943,6176,94240000
8633,2619,67857000
9640,2675,68747000
3214,40,76003000
5015,7916,102897000
671,788,70194000
7255,8017,74904000
7883,6617,50091000
2106,1694,75180000
711,2533,76654000
965,3097,68587000
3096,8839,66012000
622,1371,62677000
7427,321,56523000
926,3295,92726000
4136,7822,65927000
3389,782,68834000
4041,8971,79028000
2932,5022,66225000
2756,6318,59673000
3079,1018,67464000
7814,24,89273000
1813,4310,71674000
3095,7667,60642000
7262,1318,65902000
8353,6531,72843000
3683,344,83398000
5286,3758,69260000
3183,5211,94699000
6931,3883,80589000
7686,9593,82361000
2508,155,79158000
1645,6605,91314000
5017,855,73391000
8948,6068,66177000
2996,1714,68005000
2904,6796,51064000
7772,768,84164000
3411,9781,78670000
3573,8843,61799000
2165,4169,85899000
1778,5734,55802000
4725,918,70399000
9956,4718,73075000
4618,5112,93235000
9229,9254,72458000
2692,9452,67068000
1034,5285,71623000
4628,3925,70401000
1493,6819,60590000
5113,9454,67038000
9891,1120,67442000
5713,799,66720000
2701,3669,63090000
6770,7047,85683000
51,5995,76183000
6910,5422,79505000
9796,1454,69721000
9391,2204,64974000
6384,3659,80827000
1021,2406,75657000
9377,959,70010000
3901,2257,71598000
8610,8546,69696000
4754,8440,83709000
3027,2168,91276000
3731,1815,74025000
8403,2292,108069000
136,9423,65661000
6190,3853,93976000
6676,7357,89952000
22,6768,73054000
5206,571,70325000
1417,5597,90414000
9802,1171,61207000
5485,2810,81313000
3330,5055,89446000
5246,7942,78670000
4579,1489,89192000
9060,4088,62912000
8992,7237,85775000
5642,760,75398000
6637,2970,91498000
4208,3160,95381000
8797,5668,88015000
7831,3180,75879000
2786,3959,75716000
8345,8289,57370000
151,9142,72181000
8676,6087,79654000
2405,1906,90644000
1881,6043,84394000
4926,5212,69906000
6467,7652,66947000
4286,7205,76638000
6304,7662,81437000
6806,4349,82596000
9048,212,57165000
9052,9892,76454000
3183,5211,95683000
4710,1382,86261000
5597,5685,82389000
7025,7044,83423000
8021,5862,82651000
3628,2536,68888000
5118,8740,97837000
5223,9198,66042000
4226,9051,72286000
579,5679,67103000
3844,1904,91931000
5843,7459,94315000
3961,1180,78269000
8288,8318,86451000
8230,8713,73707000
471,543,63733000
6827,8398,73865000
4833,6775,73379000
4417,416,74300000
1417,5597,86282000
5970,2131,58154000
455,7802,62141000
9109,5339,77745000
6201,4263,95717000
5653,6905,75930000
964,6408,90900000
4629,1049,76232000
6445,5796,61214000
7108,1958,75526000
3522,5972,75239000
2063,3901,78628000
5080,3140,102039000
4809,4208,67213000
4417,416,78236000
5554,1213,94676000
5419,7720,89056000
3268,1691,72104000
9436,2055,91654000
5898,9751,83448000
4455,6106,79506000
5972,9633,59125000
2050,4696,83660000
2313,5609,67901000
3424,9544,68135000
708,2463,61515000
1431,9258,82609000
1953,1204,71174000
7082,6112,83751000
2452,3607,99448000
5778,9827,73966000
8202,8851,74120000
9,5525,78673000
9936,8215,82069000
3394,7371,105052000
9282,4116,74890000
854,4707,55317000
7141,5570,69899000
2768,8952,73989000
2733,6514,97047000
9484,1671,74710000
2715,7953,76873000
4756,5088,72895000
6629,3833,96654000
6645,9337,85235000
695,8520,86600000
137,1759,77724000
8607,2695,70787000
6413,1099,83763000
3998,9726,80187000
4915,7361,81795000
1067,6305,89605000
5426,7572,84803000
7581,5546,91945000
197,8483,62172000
8479,1080,80969000
4844,8639,79331000
8915,7473,82158000
4589,3353,75674000
793,694,76672000
7519,5562,76003000
7817,1636,89863000
6359,6523,82525000
3252,7547,86959000
2055,1191,88220000
5097,4362,82171000
8140,8742,77981000
2818,4760,69905000
2448,9981,73334000
309,5459,86202000
9776,3951,82317000
762,737,83783000
3306,9106,78047000
3226,1698,80335000
1115,3564,81982000
4686,3935,79291000
5503,8418,69160000
1578,7878,73401000
6273,8816,90967000
5858,7304,90991000
5400,1929,87009000
260,6986,77982000
9016,2806,51239000
1757,5852,59133000
5982,6100,78280000
9361,5360,80594000
6426,9172,56238000
948,9722,62349000
2548,1476,77622000
6349,8733,73415000
9193,1574,56896000
8066,6710,61315000
619,9271,69617000
1727,9363,68299000
4655,8341,95266000
3029,1239,79547000
769,6979,67490000
2233,8602,76676000
8298,3004,72672000
500,7486,79538000
4026,7688,72053000
1893,2458,73259000
8577,60,72797000
763,930,84208000
5438,3874,70618000
1982,1716,63490000
9948,3322,78065000
4175,6102,74361000
4618,5112,95866000
6163,1095,79359000
9279,1405,76520000
8977,5041,68916000
7642,9577,92709000
1238,4375,62791000
2012,2085,74281000
3985,5032,84975000
7607,6559,74786000
344,7951,72332000
1515,3533,82988000
2868,418,62349000
1761,1278,82558000
3090,4326,76238000
9202,8981,66149000
7604,4491,77481000
8904,2003,71818000
8605,8193,71080000
168,3083,74785000
1858,4770,77369000
